x,y,species logistic values
892.0,892.0,0.32129866
893.0,893.0,0.41393355
894.0,894.0,0.37215033
895.0,895.0,0.02019098
896.0,896.0,0.37962493
897.0,897.0,0.43526036
898.0,898.0,0.29242346
899.0,899.0,0.31649688
900.0,900.0,0.33685666
901.0,901.0,0.37882176
902.0,902.0,0.62823
903.0,903.0,0.34305558
904.0,904.0,0.60882086
905.0,905.0,0.48970035
906.0,906.0,0.5328454
907.0,907.0,0.41519272
908.0,908.0,0.47002727
909.0,909.0,0.35656467
910.0,910.0,0.49312648
911.0,911.0,0.32086608
912.0,912.0,0.34580302
913.0,913.0,0.09635433
914.0,914.0,0.33745304
915.0,915.0,0.42003724
916.0,916.0,0.37673295
917.0,917.0,0.30614105
918.0,918.0,0.6520463
919.0,919.0,0.72099334
920.0,920.0,0.21554817
921.0,921.0,0.36747178
922.0,922.0,0.3466479
923.0,923.0,0.0015821414
924.0,924.0,0.54065937
925.0,925.0,0.31384993
926.0,926.0,0.41873726
927.0,927.0,0.040054515
928.0,928.0,0.35689467
929.0,929.0,0.3448044
930.0,930.0,0.554632
931.0,931.0,0.24895476
932.0,932.0,0.41069406
933.0,933.0,0.63211584
934.0,934.0,0.43979737
935.0,935.0,0.33194917
936.0,936.0,0.46113285
937.0,937.0,0.33916098
938.0,938.0,0.38093087
939.0,939.0,0.47240093
940.0,940.0,0.5279729
941.0,941.0,0.37313208
942.0,942.0,0.18124469
943.0,943.0,0.0012268914
944.0,944.0,0.37778416
945.0,945.0,0.3640055
946.0,946.0,0.40851587
947.0,947.0,0.5401953
948.0,948.0,0.33442506
949.0,949.0,0.08080597
950.0,950.0,0.33510783
951.0,951.0,0.55320245
952.0,952.0,0.29943758
953.0,953.0,0.51272106
954.0,954.0,0.057706017
955.0,955.0,0.32830074
956.0,956.0,0.0017929577
957.0,957.0,0.35938028
958.0,958.0,0.28099957
959.0,959.0,0.33049697
960.0,960.0,0.048152015
961.0,961.0,0.32144466
962.0,962.0,0.33039537
963.0,963.0,0.29711607
964.0,964.0,0.4722673
965.0,965.0,0.38707465
966.0,966.0,0.5137621
967.0,967.0,0.2026238
968.0,968.0,0.32728016
969.0,969.0,0.47379845
970.0,970.0,0.33730188
971.0,971.0,0.3249671
972.0,972.0,0.46147847
973.0,973.0,0.3335276
974.0,974.0,0.6299867
975.0,975.0,0.45301253
976.0,976.0,0.39396867
977.0,977.0,0.48604923
978.0,978.0,0.5071419
979.0,979.0,0.39350256
980.0,980.0,0.41749248
981.0,981.0,0.36106282
982.0,982.0,0.36822578
983.0,983.0,0.32285985
984.0,984.0,0.040864054
985.0,985.0,0.32208824
986.0,986.0,0.6055779
987.0,987.0,0.33624268
988.0,988.0,0.4156489
989.0,989.0,0.35501269
990.0,990.0,0.43914622
991.0,991.0,0.08125791
992.0,992.0,0.6339417
993.0,993.0,0.44937024
994.0,994.0,0.5752833
995.0,995.0,0.3135746
996.0,996.0,0.3732488
997.0,997.0,0.40469366
