x,y,species logistic values
827.0,827.0,0.49813977
828.0,828.0,0.3510981
829.0,829.0,0.42209917
830.0,830.0,0.41504055
831.0,831.0,0.3333046
832.0,832.0,0.42209917
833.0,833.0,0.19205295
834.0,834.0,0.30535913
835.0,835.0,0.3518387
836.0,836.0,0.6325341
837.0,837.0,0.22489432
838.0,838.0,0.5082279
839.0,839.0,0.62470007
840.0,840.0,0.23469429
841.0,841.0,0.55081755
842.0,842.0,0.56724346
843.0,843.0,0.44518808
844.0,844.0,0.5015012
845.0,845.0,0.61000913
846.0,846.0,0.16995907
847.0,847.0,0.3507345
848.0,848.0,0.48010868
849.0,849.0,0.3504209
850.0,850.0,0.47819254
851.0,851.0,0.537306
852.0,852.0,0.36204448
853.0,853.0,0.38006705
854.0,854.0,0.4118799
855.0,855.0,0.5747405
856.0,856.0,0.47621015
857.0,857.0,0.37109601
858.0,858.0,0.45421967
859.0,859.0,0.5218746
860.0,860.0,0.38389388
861.0,861.0,0.54078597
862.0,862.0,0.34686023
863.0,863.0,0.07426138
864.0,864.0,0.51498455
865.0,865.0,0.37861365
866.0,866.0,0.3338222
867.0,867.0,0.36144066
868.0,868.0,0.60703623
869.0,869.0,0.4288975
870.0,870.0,0.34170204
871.0,871.0,0.12792425
872.0,872.0,0.35168558
873.0,873.0,0.5033085
874.0,874.0,0.36769238
875.0,875.0,0.11606588
876.0,876.0,0.6089545
877.0,877.0,0.43180868
878.0,878.0,0.4645556
879.0,879.0,0.33635855
880.0,880.0,0.35197473
881.0,881.0,0.41447893
882.0,882.0,0.34458432
883.0,883.0,0.16753124
884.0,884.0,0.3514114
885.0,885.0,0.53812665
886.0,886.0,0.37689215
887.0,887.0,0.17252141
888.0,888.0,0.4671768
889.0,889.0,0.38949847
890.0,890.0,0.35166922
891.0,891.0,0.33383396
892.0,892.0,0.3823215
893.0,893.0,0.426719
894.0,894.0,0.37664276
895.0,895.0,0.05800904
896.0,896.0,0.41243076
897.0,897.0,0.5007355
898.0,898.0,0.36162582
899.0,899.0,0.35170156
900.0,900.0,0.3672425
901.0,901.0,0.36255863
902.0,902.0,0.6184723
903.0,903.0,0.30632716
904.0,904.0,0.6100753
905.0,905.0,0.5359658
906.0,906.0,0.5711075
907.0,907.0,0.42187604
908.0,908.0,0.4939688
909.0,909.0,0.37132382
910.0,910.0,0.52685225
911.0,911.0,0.35739082
912.0,912.0,0.39156994
913.0,913.0,0.18612371
914.0,914.0,0.35182604
915.0,915.0,0.44957882
916.0,916.0,0.37475914
917.0,917.0,0.3799463
918.0,918.0,0.63591695
919.0,919.0,0.69200367
920.0,920.0,0.30987355
921.0,921.0,0.37021706
922.0,922.0,0.37294137
923.0,923.0,0.024961162
924.0,924.0,0.56337595
925.0,925.0,0.34580728
926.0,926.0,0.45393118
927.0,927.0,0.08422928
928.0,928.0,0.3636333
929.0,929.0,0.3728381
930.0,930.0,0.5791244
931.0,931.0,0.28228098
932.0,932.0,0.40833387
933.0,933.0,0.62345
934.0,934.0,0.45421347
935.0,935.0,0.41631398
936.0,936.0,0.4900777
937.0,937.0,0.38384438
938.0,938.0,0.4467479
939.0,939.0,0.51640373
940.0,940.0,0.5381474
941.0,941.0,0.34889507
942.0,942.0,0.29303747
943.0,943.0,0.021107301
944.0,944.0,0.44850868
945.0,945.0,0.33720833
946.0,946.0,0.4193311
947.0,947.0,0.5637723
948.0,948.0,0.36238027
949.0,949.0,0.18320365
